Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (�/s),gY (�/s),gZ (�/s)
44080,1.04,0.01,-0.01,29.47,2.22,0.56,0.05
44184,1.04,0.01,-0.00,29.47,2.18,0.78,0.15
44289,1.03,0.01,-0.02,29.38,2.14,0.63,0.16
44393,1.04,0.01,-0.01,29.47,2.25,0.63,0.02
44497,1.05,0.01,-0.01,29.47,2.35,0.85,0.10
44603,1.02,0.00,-0.01,29.38,2.23,0.76,0.06
44707,1.04,0.02,-0.02,29.38,2.24,0.79,0.09
44812,1.02,0.00,-0.01,29.47,2.17,0.70,0.08
44916,1.04,0.01,-0.02,29.47,2.06,0.60,0.19
45021,1.01,-0.00,-0.01,29.47,2.14,0.70,0.08
45125,1.03,0.00,-0.02,29.47,2.37,0.66,0.14
45230,1.01,0.01,-0.01,29.47,2.21,0.66,0.11
45334,1.01,-0.00,-0.01,29.38,2.36,0.85,0.16
45438,1.05,0.02,-0.01,29.47,2.40,0.65,0.08
45543,1.02,-0.00,-0.01,29.57,2.33,0.92,0.25
45648,1.00,0.00,-0.01,29.47,2.33,0.73,0.24
45753,1.04,0.01,-0.01,29.47,2.17,0.69,0.03
45857,1.03,0.01,-0.01,29.38,2.38,0.71,0.19
45962,1.03,0.00,-0.01,29.38,2.28,0.69,0.09
46066,1.00,-0.00,-0.01,29.38,2.31,0.76,0.02
46171,1.04,0.01,-0.01,29.42,2.23,0.66,0.08
46275,1.03,0.00,-0.01,29.42,2.33,0.76,0.21
46380,1.01,0.00,-0.01,29.42,2.41,0.86,0.20
46484,1.04,0.01,-0.02,29.42,2.32,0.78,0.13
46588,1.01,0.00,-0.01,29.42,2.34,0.78,0.02
46694,1.03,0.00,-0.01,29.57,2.22,0.63,0.14
46798,1.01,-0.00,-0.01,29.47,2.45,0.67,0.15
46903,1.02,0.00,-0.01,29.47,2.35,0.76,0.09
47007,1.04,0.01,-0.02,29.47,2.48,0.60,0.05
47112,1.03,0.01,-0.01,29.42,2.44,0.84,0.27
47216,1.02,0.00,-0.01,29.57,2.40,0.81,0.00
47321,1.01,0.00,-0.01,29.42,2.45,0.85,0.11
47425,1.00,-0.01,-0.02,29.33,2.31,0.77,0.06
47529,1.00,-0.00,-0.01,29.42,2.44,0.75,0.26
47634,1.04,0.01,-0.01,29.42,2.24,0.82,0.18
47739,1.02,0.00,-0.01,29.42,2.34,0.78,0.08
47844,1.02,-0.00,-0.01,29.47,2.14,0.68,0.09
47948,1.02,0.01,-0.02,29.47,2.27,0.66,0.16
48053,1.04,0.01,-0.02,29.47,2.31,0.79,0.15
48157,1.00,-0.01,-0.00,29.47,2.33,0.64,0.08
48262,1.01,0.00,-0.02,29.47,2.24,0.64,0.05
48366,1.01,0.00,-0.02,29.38,2.15,0.70,0.02
48471,1.01,0.01,-0.01,29.33,2.05,0.76,-0.05
48575,1.03,0.01,-0.01,29.47,2.34,0.78,0.16
48679,1.00,0.00,-0.01,29.42,2.32,0.76,0.08
48785,1.04,0.01,-0.01,29.42,2.44,0.28,0.06
48889,1.03,0.01,-0.02,29.33,2.27,0.64,0.10
48994,1.01,-0.01,-0.01,29.61,2.30,0.68,0.03
49098,1.02,0.01,-0.02,29.42,2.31,0.77,0.01
49203,1.04,0.01,-0.02,29.52,2.22,0.63,-0.05
49307,1.04,0.01,-0.02,29.42,2.38,0.72,0.15
49412,1.04,0.00,-0.02,29.38,2.28,0.68,0.18
49516,1.04,0.01,-0.02,29.42,2.22,0.69,0.06
49620,1.01,0.00,-0.01,29.33,2.33,0.63,0.09
49725,1.03,0.01,-0.01,29.42,2.39,0.62,0.05
49830,1.02,0.00,-0.01,29.42,2.31,0.71,-0.08
49935,1.02,0.01,-0.02,29.42,2.28,0.92,0.13
50039,1.01,-0.00,-0.02,29.42,2.34,0.69,0.15
50144,1.00,-0.00,-0.02,29.42,2.33,0.69,0.06
50248,1.04,0.01,-0.02,29.42,2.15,0.76,0.18
50353,1.01,-0.01,-0.02,29.52,2.18,0.77,0.16
50457,1.02,-0.00,-0.02,29.42,2.04,0.69,0.15
50562,1.04,0.01,-0.02,29.52,2.14,0.68,0.08
50666,1.01,-0.01,-0.02,29.42,2.39,0.69,0.02
50771,1.02,0.01,-0.02,29.52,2.22,0.73,0.04
50876,1.00,0.00,-0.01,29.42,2.21,0.73,0.02
50980,1.02,0.00,-0.01,29.42,2.40,0.68,0.19
51085,1.03,0.00,-0.02,29.42,2.21,0.69,0.13
51189,1.03,0.01,-0.02,29.52,2.28,0.69,0.00
51294,1.00,-0.00,-0.01,29.47,2.20,0.74,0.05
51398,1.03,0.01,-0.01,29.47,2.32,0.65,0.12
51503,1.02,0.00,-0.02,29.28,2.28,0.71,0.18
51607,1.03,0.01,-0.01,29.47,2.44,0.70,0.13
51712,1.02,0.01,-0.02,29.38,2.36,0.79,0.05
51817,1.03,0.00,-0.02,29.38,2.11,0.63,-0.11
51921,1.01,-0.00,-0.03,29.47,2.34,0.65,-0.03
52026,1.01,-0.00,-0.01,29.47,2.29,0.70,-0.02
52130,1.01,0.00,-0.02,29.38,2.25,0.60,-0.05
52235,1.03,0.01,-0.01,29.52,2.27,0.74,0.04
52339,1.02,-0.00,-0.01,29.42,2.42,0.69,0.06
52444,1.01,-0.00,-0.02,29.42,2.24,0.73,0.02
52548,1.03,0.01,-0.01,29.42,2.24,0.69,-0.01
52653,1.04,0.01,-0.01,29.33,2.30,0.69,0.10
52757,1.01,0.00,-0.01,29.52,2.28,0.92,0.15
52862,1.02,0.00,-0.01,29.42,2.39,0.66,-0.04
52967,1.01,-0.01,-0.02,29.47,2.47,0.79,0.18
53071,1.02,0.01,-0.01,29.47,2.21,0.60,-0.04
53176,1.02,0.00,-0.01,29.47,2.11,0.63,0.08
53280,1.02,0.01,-0.02,29.47,2.17,0.73,0.05
53385,1.02,0.00,-0.01,29.38,2.21,0.79,0.23
53489,1.00,-0.00,-0.02,29.47,2.21,0.83,0.05
53594,1.00,-0.00,-0.02,29.38,2.29,0.72,0.05
53698,1.03,0.00,-0.02,29.57,2.50,0.76,0.00
53803,1.05,0.01,-0.01,29.38,2.34,0.54,0.14
53908,1.01,0.00,-0.02,29.38,2.50,0.89,0.02
54012,1.02,0.00,-0.02,29.38,2.34,0.87,0.07
54117,1.04,0.02,-0.02,29.47,2.17,0.78,0.08
54221,1.03,0.01,-0.02,29.47,2.30,0.79,-0.02
54326,1.01,0.00,-0.00,29.47,2.26,0.63,0.18
54430,1.00,0.00,-0.01,29.57,2.14,0.74,0.15
54535,1.03,0.00,-0.01,29.47,2.34,0.78,0.17
54639,1.04,0.02,-0.01,29.47,2.15,0.78,0.02
54744,1.04,0.00,-0.01,29.47,2.21,0.77,0.05
54848,1.02,0.01,-0.01,29.57,2.24,0.85,0.08
54953,1.00,-0.00,-0.02,29.42,2.31,0.79,0.11
55058,1.03,0.01,-0.02,29.42,2.39,0.70,0.11
55162,1.03,0.00,-0.01,29.38,2.37,0.70,0.12
55267,1.04,0.02,-0.01,29.47,2.35,0.85,0.04
55371,1.04,0.00,-0.01,29.57,2.31,0.65,0.07
55476,1.02,0.00,-0.02,29.47,2.31,0.66,0.21
55580,1.02,0.01,-0.02,29.47,2.16,0.58,0.02
55685,1.03,0.00,-0.02,29.42,2.31,0.72,0.18
55789,1.04,-0.00,-0.00,29.42,2.24,0.82,0.15
55895,1.00,0.00,-0.01,29.42,2.34,0.77,0.00
55999,1.01,-0.00,-0.01,29.42,2.25,0.73,0.14
56103,1.02,0.00,-0.02,29.38,2.30,1.03,0.09
56208,1.01,0.00,-0.01,29.47,2.23,0.76,0.08
56312,1.01,-0.00,-0.01,29.57,2.11,0.64,0.10
56417,1.02,-0.00,-0.01,29.38,2.23,0.84,0.19
56521,1.01,0.00,-0.02,29.52,2.31,0.79,0.02
56626,1.01,0.00,-0.02,29.42,2.33,0.78,0.01
56730,1.01,-0.01,-0.02,29.42,2.18,0.63,0.13
56835,1.03,0.01,-0.02,29.42,2.33,0.52,0.05
56940,1.03,0.01,-0.01,29.42,2.36,0.76,0.00
57044,1.01,0.00,-0.02,29.47,2.40,0.66,0.16
57149,1.03,0.01,-0.02,29.47,2.23,0.67,0.15
57253,1.02,0.00,-0.01,29.42,2.43,0.79,0.03
57358,1.02,0.00,-0.02,29.52,2.42,0.74,0.05
57462,1.02,-0.00,-0.01,29.42,2.31,0.85,0.05
57567,1.03,0.01,-0.01,29.42,2.05,0.69,-0.05
57671,1.01,-0.00,-0.00,29.47,2.32,0.76,0.15
57776,1.04,0.01,-0.01,29.47,2.30,0.73,0.02
57880,1.01,-0.00,-0.01,29.38,2.20,0.73,0.04
57985,1.03,0.01,-0.01,29.47,2.44,0.54,0.07
58090,1.02,0.00,-0.01,29.47,2.22,0.64,0.04
58194,1.03,0.01,-0.02,29.47,2.25,0.73,0.05
58299,1.01,0.00,-0.00,29.47,2.35,0.73,0.02
58403,1.02,0.00,-0.01,29.47,2.18,0.75,0.21
58508,1.04,0.01,0.00,29.52,2.27,0.84,0.05
58612,1.01,0.00,-0.01,29.42,2.39,0.65,-0.05
58717,1.04,0.00,-0.00,29.52,2.23,0.76,0.02
58821,1.04,0.01,-0.01,29.42,2.34,0.66,0.03
58926,1.03,0.01,-0.02,29.42,2.29,0.83,0.08
59030,1.03,0.00,-0.02,29.42,2.21,0.75,0.07
59136,1.02,0.00,-0.01,29.33,2.24,0.82,0.16
59240,1.02,-0.00,-0.01,29.52,2.11,0.76,-0.04
59344,1.01,0.01,-0.02,29.52,2.37,0.86,0.02
59449,1.03,0.01,-0.01,29.47,2.22,0.76,0.11
59553,1.02,0.01,-0.01,29.47,2.36,0.63,0.10
59658,1.02,0.00,-0.02,29.52,2.37,0.76,0.02
59762,1.04,0.01,-0.02,29.42,2.32,0.85,0.08
59867,1.05,0.01,-0.02,29.52,2.30,0.71,0.02
59971,1.03,0.00,-0.01,29.52,2.24,0.76,0.02
60077,1.01,-0.00,-0.01,29.52,2.34,0.62,0.01
60181,1.05,0.01,-0.02,29.52,2.41,0.66,0.04
60285,1.01,-0.00,-0.01,29.42,2.24,0.75,0.19
60390,1.03,0.01,-0.02,29.42,2.34,0.89,0.00
60494,1.01,0.00,-0.02,29.52,2.31,0.76,-0.04
60599,1.01,-0.00,-0.02,29.52,2.37,0.85,0.12
60703,1.02,0.01,-0.02,29.42,2.38,0.77,0.23
60808,1.01,0.00,-0.02,29.42,2.10,0.75,-0.05
60912,1.01,-0.00,-0.02,29.47,2.20,0.88,0.02
61017,1.01,0.00,-0.01,29.47,2.06,0.78,0.13
61122,1.02,-0.00,-0.02,29.47,2.31,0.74,0.19
61227,1.01,0.00,-0.01,29.57,2.22,0.81,0.19
61331,1.03,-0.01,-0.01,29.47,2.21,0.55,0.08
61435,1.01,-0.00,-0.02,29.47,2.18,0.70,0.24
61540,1.03,0.00,-0.01,29.47,2.36,0.75,0.00
61644,1.02,0.00,-0.02,29.47,2.38,0.70,0.07
61749,1.03,0.01,-0.00,29.42,2.25,0.74,0.27
61853,1.03,0.00,-0.01,29.47,2.44,0.60,-0.10
61958,1.03,0.01,-0.01,29.52,2.27,0.76,0.03
62062,1.03,0.00,-0.02,29.47,2.34,0.79,0.06
62167,1.01,-0.00,-0.01,29.42,2.39,0.76,0.13
62272,1.04,0.01,-0.02,29.47,2.15,0.82,0.18
62376,1.00,-0.00,-0.02,29.42,2.28,0.66,0.10
62481,1.00,-0.00,-0.02,29.47,2.02,0.80,0.19
62585,1.04,0.01,-0.02,29.52,2.21,0.71,0.16
62690,1.00,0.00,-0.01,29.47,2.39,0.66,0.05
62794,1.02,0.00,-0.01,29.42,2.19,0.88,0.11
62899,1.03,0.01,-0.01,29.52,2.36,0.75,0.18
63003,1.04,0.01,-0.01,29.42,2.24,0.86,0.06
63108,1.01,0.00,-0.01,29.33,2.63,0.85,0.13
63213,1.03,0.00,-0.02,29.42,2.23,0.79,0.09
63318,1.04,0.01,-0.02,29.52,2.30,0.78,0.06
63422,1.03,0.01,-0.01,29.52,2.24,0.79,0.09
63526,1.03,0.01,-0.01,29.42,2.47,0.75,0.11
63631,1.02,0.01,-0.02,29.42,2.37,0.82,0.05
63735,1.03,-0.00,-0.01,29.42,2.23,0.64,-0.07
63840,1.00,-0.00,-0.02,29.52,2.39,0.77,-0.06
63944,1.01,-0.00,-0.01,29.52,2.35,0.72,0.13
64049,1.02,0.01,-0.01,29.42,2.14,0.67,-0.06
64153,1.02,0.00,-0.01,29.52,2.40,0.66,0.13
64259,1.03,-0.00,-0.01,29.42,2.39,0.70,0.00
64363,1.01,-0.00,-0.01,29.52,2.24,0.72,0.04
64467,1.03,0.01,-0.01,29.42,2.27,0.74,0.02
64572,1.04,0.01,-0.01,29.52,2.50,0.73,0.10
64676,1.03,0.01,-0.01,29.42,2.23,0.83,0.21
64781,1.02,0.01,-0.02,29.52,2.26,0.78,0.00
64885,1.05,0.01,-0.01,29.57,2.36,0.70,0.08
64990,1.02,-0.00,-0.01,29.47,2.39,0.61,-0.04
65094,1.02,0.00,-0.01,29.47,2.27,0.77,0.17
65199,1.01,-0.00,-0.01,29.57,2.26,0.85,-0.05
65304,1.01,-0.00,-0.01,29.57,2.23,0.71,0.11
65409,1.02,0.01,-0.00,29.38,2.37,0.72,0.18
65513,1.04,0.01,-0.02,29.47,2.22,0.60,0.24
65617,1.00,-0.00,-0.00,29.57,2.40,0.88,0.21
65722,1.04,0.01,-0.01,29.47,2.38,0.92,0.07
65826,1.00,-0.00,-0.01,29.57,2.31,0.74,0.08
65931,1.01,-0.00,-0.02,29.47,2.31,0.85,0.04
66035,1.02,0.00,-0.01,29.47,2.42,0.61,-0.12
66140,1.04,0.01,-0.01,29.47,2.32,0.76,0.00
66244,1.04,0.01,-0.02,29.47,2.34,0.53,0.06
66350,1.03,0.01,-0.01,29.47,2.39,0.65,0.03
66454,1.03,0.01,-0.02,29.38,2.34,0.69,0.13
66558,1.01,0.00,-0.02,29.47,2.36,0.85,0.15
66663,1.04,0.00,-0.01,29.47,2.21,0.73,0.02
66767,1.00,0.00,-0.02,29.47,2.39,0.64,0.15
66872,1.04,0.01,-0.02,29.47,2.19,0.96,0.13
66976,1.04,0.00,-0.01,29.47,2.17,0.76,0.07
67081,1.01,-0.00,-0.01,29.47,2.47,0.75,0.15
67185,1.03,0.00,-0.02,29.47,2.26,0.70,-0.07
67290,1.02,0.01,-0.02,29.47,2.34,0.68,0.02
67395,1.02,0.00,-0.01,29.47,2.24,0.90,0.13
67500,1.01,-0.01,-0.02,29.52,2.45,0.80,0.02
67604,1.01,0.00,-0.02,29.61,2.14,0.73,0.13
67708,1.01,0.00,-0.01,29.42,2.36,0.69,-0.04
67813,1.02,-0.00,-0.02,29.42,2.24,0.58,0.15
67917,1.00,-0.00,-0.02,29.42,2.33,0.59,0.05
68022,1.04,0.01,-0.01,29.52,2.34,0.76,-0.01
68126,1.04,0.00,-0.02,29.52,2.30,0.93,0.08
68231,1.01,0.00,-0.01,29.52,2.18,0.75,-0.02
68335,1.01,0.00,-0.01,29.47,2.36,0.70,0.05
68441,1.02,0.00,-0.01,29.47,2.24,0.83,0.00
68545,1.02,0.00,-0.01,29.42,2.45,0.75,-0.02
68649,1.03,0.01,-0.01,29.52,2.33,0.82,0.12
68754,1.04,-0.00,-0.02,29.42,2.24,0.81,0.15
68858,1.01,-0.00,-0.01,29.52,2.32,0.69,0.11
68963,1.04,0.01,-0.02,29.52,2.27,0.66,0.15
69067,1.02,-0.00,-0.01,29.47,2.39,0.81,0.03
69172,1.04,0.01,-0.02,29.42,2.04,0.76,0.06
69276,1.01,0.00,-0.02,29.47,2.11,0.74,0.09
69381,1.03,0.01,-0.01,29.52,2.46,0.73,-0.09
69486,1.01,-0.00,-0.01,29.47,2.37,0.63,0.01
69591,1.01,-0.00,-0.02,29.52,2.30,0.64,0.14
69695,1.01,-0.01,-0.01,29.47,2.24,0.81,0.05
69799,1.02,0.00,-0.02,29.42,2.52,0.63,0.06
69904,1.04,0.01,-0.01,29.57,2.10,0.74,0.14
70008,1.01,0.00,-0.02,29.47,2.47,0.74,0.26
70113,1.00,0.00,-0.00,29.38,2.34,0.84,-0.02
70217,1.01,0.00,-0.01,29.52,2.29,0.72,0.02
70322,1.01,-0.00,-0.00,29.47,2.37,0.76,0.16
70426,1.04,0.01,-0.02,29.52,2.18,0.75,0.04
70532,1.00,-0.00,-0.02,29.57,2.16,0.89,0.09
70636,1.01,0.00,-0.02,29.52,2.37,0.72,0.01
70740,1.04,0.01,-0.01,29.47,2.36,0.75,0.12
70845,1.01,-0.01,-0.01,29.52,2.37,0.79,0.15
70949,1.01,-0.00,-0.02,29.47,2.32,0.76,0.15
71054,1.02,0.00,-0.01,29.42,2.27,0.79,0.25
71158,1.00,0.00,-0.01,29.47,2.24,0.65,0.21
71263,1.01,-0.00,-0.02,29.42,2.34,0.66,0.13
71367,1.01,0.00,-0.02,29.57,2.36,0.70,0.03
71473,1.02,0.01,-0.02,29.42,2.21,0.53,0.03
71577,1.02,0.01,-0.02,29.57,2.08,0.68,0.20
71682,1.04,0.01,-0.02,29.52,2.17,0.61,0.08
71786,1.04,0.01,-0.02,29.47,2.26,0.63,0.15
71890,1.00,-0.00,-0.01,29.42,2.40,0.72,-0.06
71995,1.04,0.01,-0.01,29.47,2.53,0.69,0.03
72099,1.03,0.00,-0.02,29.47,2.24,0.80,0.11
72204,1.03,0.01,-0.02,29.57,2.49,0.84,0.05
72308,1.02,0.01,-0.01,29.52,2.31,0.73,0.13
72414,1.04,0.01,-0.02,29.47,2.35,0.79,0.12
72518,1.04,0.01,-0.02,29.57,2.36,0.85,0.02
72623,1.01,0.00,-0.01,29.38,2.24,0.76,0.08
72727,1.02,-0.00,-0.02,29.52,2.21,0.63,-0.08
72832,1.02,0.01,-0.02,29.52,2.10,0.64,0.11
72936,1.02,0.00,-0.01,29.52,2.19,0.65,0.10
73040,1.02,0.01,-0.01,29.52,2.34,0.68,0.08
73145,1.01,-0.00,-0.01,29.52,2.12,0.63,0.02
73249,1.01,-0.00,-0.02,29.52,2.08,0.69,0.12
73354,1.01,0.00,-0.02,29.52,2.48,0.63,0.06
73459,1.01,0.00,-0.01,29.57,2.00,0.69,0.07
73564,1.01,0.01,-0.01,29.57,2.38,0.79,0.15
73668,1.02,0.01,-0.01,29.57,2.40,0.63,-0.03
73773,1.00,-0.00,-0.01,29.42,2.47,0.85,0.10
73877,1.04,0.01,-0.01,29.42,2.25,0.75,0.15
73981,1.01,-0.00,-0.01,29.52,2.48,0.76,-0.02
74086,1.02,0.00,-0.02,29.52,2.33,0.76,0.18
74190,1.02,-0.00,-0.01,29.52,2.31,0.84,0.18
74295,1.02,0.00,-0.02,29.57,2.35,0.85,0.02
74399,1.03,0.01,-0.01,29.47,2.23,0.74,0.09
74505,1.03,0.00,-0.02,29.57,2.45,0.69,0.09
74609,1.01,-0.00,-0.02,29.57,2.46,0.66,-0.08
74714,1.01,-0.00,-0.02,29.47,2.18,0.73,-0.07
74818,1.01,0.00,-0.01,29.57,2.37,0.72,0.08
74923,1.03,0.00,-0.02,29.52,2.21,0.78,0.04
75027,1.04,0.01,-0.02,29.57,2.33,0.89,0.26
75131,1.02,0.01,-0.01,29.52,2.15,0.69,0.02
75236,1.04,0.01,-0.01,29.47,2.32,0.59,0.02
75340,1.03,0.00,-0.01,29.52,2.31,0.83,0.11
75446,1.02,0.01,-0.01,29.52,2.35,0.53,0.05
75550,1.04,0.00,-0.02,29.42,2.34,0.91,0.20
75655,1.03,0.01,-0.02,29.42,2.12,0.75,0.08
75759,1.00,-0.00,-0.02,29.42,2.21,0.87,0.21
75864,1.03,0.00,-0.02,29.52,2.27,0.82,-0.01
75968,1.00,-0.00,-0.02,29.52,2.43,0.79,0.29
76072,1.02,0.00,-0.01,29.42,2.02,0.62,0.03
76177,1.00,-0.01,-0.01,29.52,2.21,0.73,-0.03
76281,1.01,-0.01,-0.02,29.52,2.40,0.69,0.02
76386,1.03,0.01,-0.01,29.42,2.27,0.66,-0.02
76491,1.03,0.00,-0.02,29.61,2.44,0.81,0.18
76596,1.02,0.01,-0.01,29.52,2.12,0.62,0.14
76700,1.03,-0.00,-0.02,29.57,2.17,0.68,-0.02
76805,1.02,0.00,-0.02,29.57,2.29,0.85,0.18
76909,1.03,0.01,-0.02,29.47,2.19,0.71,0.25
77014,1.02,0.01,-0.03,29.57,2.19,0.73,0.04
77118,1.02,0.01,-0.01,29.57,2.15,0.77,0.13
77222,1.02,0.00,-0.01,29.57,2.29,0.73,0.03
77327,1.00,0.00,-0.02,29.57,2.35,0.68,0.17
77432,1.01,0.00,-0.02,29.57,2.34,0.70,0.07
77537,1.01,-0.01,-0.01,29.47,2.40,0.79,0.01
77641,1.04,0.01,-0.02,29.47,2.30,0.91,0.08
77746,1.03,0.00,-0.02,29.47,2.35,0.71,0.21
77850,1.00,-0.00,-0.01,29.47,2.40,0.68,0.13
77955,1.02,0.01,-0.01,29.47,2.22,0.71,0.29
78059,1.03,0.01,-0.01,29.47,2.18,0.66,0.12
78163,1.01,0.00,-0.02,29.57,2.40,0.75,0.08
78268,1.02,0.00,-0.01,29.57,2.33,0.73,0.10
78372,1.01,-0.00,-0.01,29.57,2.03,0.73,0.04
78478,1.02,0.01,-0.01,29.47,2.34,0.88,0.27
78582,1.01,-0.00,-0.01,29.57,2.35,0.79,0.36
78687,1.03,0.01,-0.01,29.47,2.33,0.50,0.11
78791,1.02,0.00,-0.02,29.47,2.03,0.78,0.05
78896,1.01,0.00,-0.02,29.57,2.34,0.67,0.14
79000,1.03,0.01,-0.02,29.57,2.45,0.76,0.02
79105,1.01,-0.00,-0.01,29.57,2.26,0.64,0.12
79209,1.03,0.00,-0.02,29.47,2.32,0.81,0.07
79313,1.03,0.01,-0.01,29.57,2.28,0.70,0.18
79419,1.02,0.00,-0.02,29.47,2.12,0.82,0.20
79523,1.01,-0.00,-0.02,29.57,2.16,0.77,0.08
79628,1.02,-0.00,-0.02,29.47,2.14,0.74,0.03
79732,1.03,0.01,-0.01,29.57,2.44,0.70,0.19
79837,1.01,-0.00,-0.02,29.57,2.27,0.60,0.05
79941,1.03,0.01,-0.02,29.57,2.38,0.69,-0.01
80046,1.03,0.00,-0.01,29.57,2.38,0.79,0.13
80150,1.02,0.01,-0.01,29.57,2.15,0.67,0.01
80254,1.02,0.00,-0.01,29.52,2.29,0.74,0.15
80359,1.01,0.00,-0.01,29.52,2.42,0.66,0.15
80464,1.02,0.00,-0.02,29.61,2.21,0.94,-0.16
80569,1.02,0.01,-0.02,29.52,2.27,0.63,0.11
80673,1.02,0.00,-0.01,29.52,2.39,0.93,0.04
80778,1.03,0.01,-0.01,29.52,2.27,0.77,0.12
80882,1.02,0.01,-0.02,29.47,2.45,0.69,-0.02
80987,1.03,0.01,-0.01,29.47,2.29,0.72,-0.02
81091,1.04,0.01,-0.02,29.57,2.30,0.86,0.08
81196,1.01,0.00,-0.01,29.57,2.40,0.63,0.21
81300,1.02,-0.00,-0.01,29.57,2.36,0.69,0.15
81405,1.00,-0.00,-0.02,29.57,2.24,0.77,0.16
81510,1.04,0.01,-0.02,29.52,2.50,0.60,-0.03
81614,1.03,0.01,-0.01,29.57,2.27,0.58,-0.13
81719,1.05,0.01,-0.02,29.52,2.16,0.77,0.08
81823,1.05,0.01,-0.01,29.47,2.42,0.68,0.15
81928,1.01,-0.00,-0.02,29.47,2.47,0.77,0.12
82032,1.04,0.01,-0.01,29.57,2.29,0.56,0.08
82137,1.04,0.02,-0.01,29.57,2.29,0.56,0.10
82241,1.03,0.00,-0.01,29.47,2.09,0.82,0.15
82347,1.01,0.01,-0.02,29.52,2.18,0.63,0.06
82451,1.02,-0.00,-0.02,29.61,2.37,0.75,-0.02
82555,1.02,-0.00,-0.01,29.52,2.11,0.57,0.14
82660,1.03,0.01,-0.02,29.61,2.32,0.69,0.15
82764,1.03,-0.00,-0.01,29.52,2.44,0.82,-0.05
82869,1.04,0.01,-0.02,29.42,2.30,0.66,0.01
82973,1.03,0.00,-0.01,29.52,2.38,0.83,0.14
83078,1.03,0.01,-0.02,29.57,2.34,0.54,0.03
83182,1.00,0.01,-0.02,29.57,2.27,0.63,0.09
83287,1.02,0.00,-0.02,29.47,2.16,0.64,0.11
83392,1.03,0.01,-0.01,29.66,2.37,0.68,0.12
83496,1.04,0.01,-0.01,29.47,2.27,0.71,0.15
83601,1.01,-0.01,-0.02,29.47,2.19,0.82,0.26
83705,1.03,0.01,-0.01,29.57,2.40,0.79,0.14
83810,1.03,0.01,-0.00,29.47,2.31,0.70,0.21
83914,1.04,0.01,-0.02,29.66,2.26,0.85,0.16
84019,1.00,0.00,-0.01,29.57,2.27,0.70,0.04
84123,1.03,0.01,-0.02,29.47,2.28,0.71,0.02
84228,1.03,0.00,-0.01,29.57,2.40,0.51,0.08
84333,1.01,0.01,-0.01,29.57,2.06,0.56,0.01
84438,1.01,0.00,-0.01,29.57,2.20,0.92,0.06
84542,1.04,0.01,-0.01,29.66,2.30,0.77,-0.20
84646,1.01,0.00,-0.02,29.52,2.36,0.79,0.11
84751,1.03,0.00,-0.01,29.61,2.36,0.79,0.03
84855,1.01,0.00,-0.02,29.52,2.29,0.78,0.20
84960,1.03,0.01,-0.01,29.61,2.29,0.81,0.27
85064,1.03,0.01,-0.01,29.61,2.14,0.66,-0.09
85169,1.01,0.00,-0.01,29.61,2.19,0.70,0.27
85273,1.04,0.02,-0.01,29.61,2.31,0.59,0.02
85379,1.04,0.01,-0.01,29.61,2.34,0.62,0.02
85483,1.02,0.01,-0.02,29.52,2.14,0.84,0.30
85587,1.01,-0.00,-0.01,29.61,2.41,0.63,0.19
85692,1.02,0.00,-0.01,29.52,2.39,0.78,0.16
85796,1.03,0.00,-0.01,29.57,2.27,0.66,0.07
85901,1.03,0.01,-0.02,29.57,2.23,0.65,0.05
86005,1.02,0.00,-0.01,29.52,2.22,0.62,0.15
86110,1.01,-0.01,-0.02,29.52,2.16,0.69,0.02
86214,1.01,0.00,-0.02,29.61,2.24,0.76,0.06
86319,1.03,0.01,-0.02,29.57,2.17,0.80,0.06
86424,1.01,0.00,-0.02,29.61,2.24,0.66,0.17
86529,1.01,-0.00,-0.02,29.47,2.24,0.60,0.06
86633,1.05,0.01,-0.01,29.52,2.25,0.73,0.06
86737,1.05,0.00,-0.02,29.57,2.30,0.78,0.14
86842,1.04,0.01,-0.01,29.52,2.33,0.77,0.18
86946,1.03,0.01,-0.00,29.57,2.44,0.83,0.04
87051,1.00,-0.00,-0.00,29.57,2.36,0.76,0.20
87155,1.03,0.01,-0.01,29.66,2.29,0.69,0.14
87260,1.04,0.01,-0.01,29.57,2.35,0.74,0.09
87364,1.01,0.01,-0.01,29.66,2.29,0.77,0.11
87470,1.04,0.01,-0.01,29.57,2.21,0.54,0.08
87574,1.01,0.00,-0.01,29.66,2.28,0.68,0.08
87678,1.02,0.00,-0.02,29.61,2.40,0.59,0.26
87783,1.02,0.00,-0.01,29.61,2.23,0.76,0.09
87887,1.01,-0.01,-0.01,29.52,2.53,0.85,0.24
87992,1.02,0.00,-0.01,29.52,2.43,0.51,0.21
88096,1.01,0.00,-0.01,29.52,2.32,0.66,0.05
88201,1.01,-0.01,-0.01,29.61,2.36,0.62,0.05
88305,1.04,0.01,-0.01,29.61,2.39,0.63,0.13
88411,1.02,0.00,-0.01,29.61,2.29,0.82,0.05
88515,1.04,0.01,-0.01,29.61,2.24,0.73,0.00
88620,1.03,0.00,-0.01,29.61,2.56,0.76,0.05
88724,1.02,0.00,-0.01,29.57,2.39,0.76,0.14
88828,1.02,-0.00,-0.01,29.57,2.24,0.93,0.16
88933,1.05,0.02,-0.02,29.57,2.23,0.75,0.25
89037,1.00,-0.00,-0.01,29.61,2.15,0.68,0.11
